,year,month,Station_Number,Oxygen,Lat,Lng,Station_Name
7027,2014,2,22.0,8.05,37.765,-122.358333,Potrero Point
7028,2014,2,23.0,8.05,37.728333,-122.336667,Hunter's Point
7029,2014,2,24.0,8.05,37.698333,-122.338333,Candlestick Point
7030,2014,2,25.0,8.0,37.67,-122.325,Oyster Point
7031,2014,2,26.0,8.1,37.636667,-122.313333,San Bruno Shoal
7032,2014,2,27.0,8.15,37.618333,-122.291667,San Francisco Airport
7033,2014,2,28.0,8.15,37.601667,-122.27,N. of San Mateo Bridge
7034,2014,2,29.0,8.15,37.58,-122.245,S. of San Mateo Bridge
7035,2014,2,29.5,8.1,37.568333,-122.218333,Steinberger Slough
7036,2014,2,30.0,8.2,37.555,-122.19,Redwood Creek
7037,2014,2,31.0,8.15,37.528333,-122.158333,Coyote Hills
7038,2014,2,32.0,8.2,37.518333,-122.133333,Ravenswood Point
7039,2014,2,33.0,8.25,37.508333,-122.121667,Dumbarton Bridge
7040,2014,2,34.0,8.35,37.495,-122.098333,Newark Slough
7041,2014,2,35.0,8.35,37.48,-122.078333,Mowry Slough
7042,2014,2,36.0,8.35,37.471667,-122.066667,Calaveras Point
7043,2014,2,649.0,9.9,38.06,-121.8,Sacramento River
7044,2014,2,657.0,9.2,38.151667,-121.688333,Rio Vista
7045,2014,3,2.0,8.5,38.063333,-121.851667,Chain Island
7046,2014,3,3.0,8.7,38.051667,-121.88,Pittsburg
7047,2014,3,5.0,8.8,38.06,-121.98,Middle Ground
7048,2014,3,6.0,8.9,38.065,-122.035,Roe Island
7049,2014,3,7.0,8.4,38.048333,-122.096667,Avon Pier
7050,2014,3,9.0,8.6,38.056667,-122.185,Benicia
7051,2014,3,10.0,8.4,38.06,-122.208333,Crockett
7052,2014,3,11.0,8.4,38.06,-122.266667,Mare Island
7053,2014,3,12.0,8.4,38.051667,-122.311667,Pinole Shoal
7054,2014,3,13.0,8.3,38.028333,-122.37,N. of Pinole Point
7055,2014,3,14.0,8.2,38.006667,-122.405,"""Echo"" Buoy"
7056,2014,3,15.0,8.2,37.973333,-122.436667,Point San Pablo
7057,2014,3,16.0,8.3,37.916667,-122.446667,"""Charlie"" Buoy"
7058,2014,3,17.0,8.0,37.878333,-122.421667,Raccoon Strait
7059,2014,3,18.0,8.25,37.846667,-122.421667,Point Blunt
7060,2014,3,20.0,7.9,37.82,-122.393333,Blossom Rock
7061,2014,3,21.0,7.95,37.788333,-122.358333,Bay Bridge
7062,2014,3,22.0,7.9,37.765,-122.358333,Potrero Point
7063,2014,3,23.0,7.8,37.728333,-122.336667,Hunter's Point
7064,2014,3,24.0,7.7,37.698333,-122.338333,Candlestick Point
7065,2014,3,25.0,7.65,37.67,-122.325,Oyster Point
7066,2014,3,26.0,7.8,37.636667,-122.313333,San Bruno Shoal
7067,2014,3,27.0,7.8,37.618333,-122.291667,San Francisco Airport
7068,2014,3,28.0,7.7,37.601667,-122.27,N. of San Mateo Bridge
7069,2014,3,29.0,7.6,37.58,-122.245,S. of San Mateo Bridge
7070,2014,3,29.5,7.4,37.568333,-122.218333,Steinberger Slough
7071,2014,3,30.0,7.6,37.555,-122.19,Redwood Creek
7072,2014,3,31.0,7.7,37.528333,-122.158333,Coyote Hills
7073,2014,3,32.0,7.65,37.518333,-122.133333,Ravenswood Point
7074,2014,3,33.0,7.55,37.508333,-122.121667,Dumbarton Bridge
7075,2014,3,34.0,7.45,37.495,-122.098333,Newark Slough
7076,2014,3,35.0,7.4,37.48,-122.078333,Mowry Slough
7077,2014,3,36.0,7.4,37.471667,-122.066667,Calaveras Point
7078,2014,3,649.0,8.5,38.06,-121.8,Sacramento River
7079,2014,3,657.0,8.5,38.151667,-121.688333,Rio Vista
7080,2014,4,2.0,8.8,38.063333,-121.851667,Chain Island
7081,2014,4,3.0,8.8,38.051667,-121.88,Pittsburg
7082,2014,4,5.0,8.7,38.06,-121.98,Middle Ground
7083,2014,4,6.0,8.6,38.065,-122.035,Roe Island
7084,2014,4,7.0,8.5,38.048333,-122.096667,Avon Pier
7085,2014,4,9.0,8.2,38.056667,-122.185,Benicia
7086,2014,4,10.0,8.1,38.06,-122.208333,Crockett
7087,2014,4,11.0,8.0,38.06,-122.266667,Mare Island
7088,2014,4,12.0,8.0,38.051667,-122.311667,Pinole Shoal
7089,2014,4,13.0,7.7,38.028333,-122.37,N. of Pinole Point
7090,2014,4,14.0,7.6,38.006667,-122.405,"""Echo"" Buoy"
7091,2014,4,15.0,7.6,37.973333,-122.436667,Point San Pablo
7092,2014,4,16.0,7.6,37.916667,-122.446667,"""Charlie"" Buoy"
7093,2014,4,17.0,7.5,37.878333,-122.421667,Raccoon Strait
7094,2014,4,18.0,7.5,37.846667,-122.421667,Point Blunt
7095,2014,4,20.0,7.7667,37.82,-122.393333,Blossom Rock
7096,2014,4,21.0,7.8667,37.788333,-122.358333,Bay Bridge
7097,2014,4,22.0,7.9333,37.765,-122.358333,Potrero Point
7098,2014,4,23.0,7.8667,37.728333,-122.336667,Hunter's Point
7099,2014,4,24.0,7.8333,37.698333,-122.338333,Candlestick Point
7100,2014,4,25.0,7.7,37.67,-122.325,Oyster Point
7101,2014,4,26.0,7.7,37.636667,-122.313333,San Bruno Shoal
7102,2014,4,27.0,7.5667,37.618333,-122.291667,San Francisco Airport
7103,2014,4,28.0,7.6333,37.601667,-122.27,N. of San Mateo Bridge
7104,2014,4,29.0,7.5667,37.58,-122.245,S. of San Mateo Bridge
7105,2014,4,29.5,7.7,37.568333,-122.218333,Steinberger Slough
7106,2014,4,30.0,7.4667,37.555,-122.19,Redwood Creek
7107,2014,4,31.0,7.4333,37.528333,-122.158333,Coyote Hills
7108,2014,4,32.0,7.3,37.518333,-122.133333,Ravenswood Point
7109,2014,4,33.0,7.4,37.508333,-122.121667,Dumbarton Bridge
7110,2014,4,34.0,7.2,37.495,-122.098333,Newark Slough
7111,2014,4,35.0,7.45,37.48,-122.078333,Mowry Slough
7112,2014,4,36.0,7.4,37.471667,-122.066667,Calaveras Point
7113,2014,4,649.0,8.8,38.06,-121.8,Sacramento River
7114,2014,4,657.0,7.8,38.151667,-121.688333,Rio Vista
7115,2014,5,2.0,8.6,38.063333,-121.851667,Chain Island
7116,2014,5,3.0,8.6,38.051667,-121.88,Pittsburg
7117,2014,5,5.0,8.5,38.06,-121.98,Middle Ground
7118,2014,5,6.0,8.4,38.065,-122.035,Roe Island
7119,2014,5,7.0,8.0,38.048333,-122.096667,Avon Pier
7120,2014,5,9.0,7.8,38.056667,-122.185,Benicia
7121,2014,5,10.0,7.8,38.06,-122.208333,Crockett
7122,2014,5,11.0,7.7,38.06,-122.266667,Mare Island
7123,2014,5,12.0,7.5,38.051667,-122.311667,Pinole Shoal
7124,2014,5,13.0,7.3,38.028333,-122.37,N. of Pinole Point
7125,2014,5,14.0,7.3,38.006667,-122.405,"""Echo"" Buoy"
7126,2014,5,15.0,7.2,37.973333,-122.436667,Point San Pablo
7127,2014,5,16.0,7.3,37.916667,-122.446667,"""Charlie"" Buoy"
7128,2014,5,17.0,7.3,37.878333,-122.421667,Raccoon Strait
7129,2014,5,18.0,7.25,37.846667,-122.421667,Point Blunt
7130,2014,5,20.0,7.7,37.82,-122.393333,Blossom Rock
7131,2014,5,21.0,7.75,37.788333,-122.358333,Bay Bridge
7132,2014,5,22.0,7.7,37.765,-122.358333,Potrero Point
7133,2014,5,23.0,7.6,37.728333,-122.336667,Hunter's Point
7134,2014,5,24.0,7.75,37.698333,-122.338333,Candlestick Point
7135,2014,5,25.0,7.5,37.67,-122.325,Oyster Point
7136,2014,5,26.0,7.35,37.636667,-122.313333,San Bruno Shoal
7137,2014,5,27.0,7.35,37.618333,-122.291667,San Francisco Airport
7138,2014,5,28.0,7.3,37.601667,-122.27,N. of San Mateo Bridge
7139,2014,5,29.0,7.15,37.58,-122.245,S. of San Mateo Bridge
7140,2014,5,29.5,7.2,37.568333,-122.218333,Steinberger Slough
7141,2014,5,30.0,7.2,37.555,-122.19,Redwood Creek
7142,2014,5,31.0,7.05,37.528333,-122.158333,Coyote Hills
7143,2014,5,32.0,6.85,37.518333,-122.133333,Ravenswood Point
7144,2014,5,33.0,6.7,37.508333,-122.121667,Dumbarton Bridge
7145,2014,5,34.0,6.4,37.495,-122.098333,Newark Slough
7146,2014,5,35.0,7.0,37.48,-122.078333,Mowry Slough
7147,2014,5,36.0,6.9,37.471667,-122.066667,Calaveras Point
7148,2014,5,649.0,8.5,38.06,-121.8,Sacramento River
7149,2014,5,657.0,8.2,38.151667,-121.688333,Rio Vista
7150,2014,6,2.0,8.1,38.063333,-121.851667,Chain Island
7151,2014,6,3.0,8.2,38.051667,-121.88,Pittsburg
7152,2014,6,5.0,8.1,38.06,-121.98,Middle Ground
7153,2014,6,6.0,7.9,38.065,-122.035,Roe Island
7154,2014,6,7.0,7.8,38.048333,-122.096667,Avon Pier
7155,2014,6,9.0,7.6,38.056667,-122.185,Benicia
7156,2014,6,10.0,7.6,38.06,-122.208333,Crockett
7157,2014,6,11.0,7.5,38.06,-122.266667,Mare Island
7158,2014,6,12.0,7.6,38.051667,-122.311667,Pinole Shoal
7159,2014,6,13.0,7.4,38.028333,-122.37,N. of Pinole Point
7160,2014,6,14.0,7.5,38.006667,-122.405,"""Echo"" Buoy"
7161,2014,6,15.0,7.4,37.973333,-122.436667,Point San Pablo
7162,2014,6,16.0,7.8,37.916667,-122.446667,"""Charlie"" Buoy"
7163,2014,6,17.0,7.7,37.878333,-122.421667,Raccoon Strait
7164,2014,6,18.0,7.9,37.846667,-122.421667,Point Blunt
7165,2014,6,20.0,8.0,37.82,-122.393333,Blossom Rock
7166,2014,6,21.0,7.45,37.788333,-122.358333,Bay Bridge
7167,2014,6,22.0,7.35,37.765,-122.358333,Potrero Point
7168,2014,6,23.0,7.1,37.728333,-122.336667,Hunter's Point
7169,2014,6,24.0,7.0,37.698333,-122.338333,Candlestick Point
7170,2014,6,25.0,6.9,37.67,-122.325,Oyster Point
7171,2014,6,26.0,6.85,37.636667,-122.313333,San Bruno Shoal
7172,2014,6,27.0,6.7,37.618333,-122.291667,San Francisco Airport
7173,2014,6,28.0,6.65,37.601667,-122.27,N. of San Mateo Bridge
7174,2014,6,29.0,6.7,37.58,-122.245,S. of San Mateo Bridge
7175,2014,6,29.5,6.8,37.568333,-122.218333,Steinberger Slough
7176,2014,6,30.0,6.7,37.555,-122.19,Redwood Creek
7177,2014,6,31.0,6.65,37.528333,-122.158333,Coyote Hills
7178,2014,6,32.0,6.65,37.518333,-122.133333,Ravenswood Point
7179,2014,6,33.0,6.1,37.508333,-122.121667,Dumbarton Bridge
7180,2014,6,34.0,5.8,37.495,-122.098333,Newark Slough
7181,2014,6,35.0,6.8,37.48,-122.078333,Mowry Slough
7182,2014,6,36.0,6.6,37.471667,-122.066667,Calaveras Point
7183,2014,6,649.0,8.3,38.06,-121.8,Sacramento River
7184,2014,6,657.0,7.7,38.151667,-121.688333,Rio Vista
7185,2014,7,2.0,8.0,38.063333,-121.851667,Chain Island
7186,2014,7,3.0,8.0,38.051667,-121.88,Pittsburg
7187,2014,7,5.0,7.9,38.06,-121.98,Middle Ground
7188,2014,7,6.0,7.8,38.065,-122.035,Roe Island
7189,2014,7,7.0,7.7,38.048333,-122.096667,Avon Pier
7190,2014,7,9.0,7.6,38.056667,-122.185,Benicia
7191,2014,7,10.0,7.4,38.06,-122.208333,Crockett
7192,2014,7,11.0,7.2,38.06,-122.266667,Mare Island
7193,2014,7,12.0,7.0,38.051667,-122.311667,Pinole Shoal
7194,2014,7,13.0,7.0,38.028333,-122.37,N. of Pinole Point
7195,2014,7,14.0,7.0,38.006667,-122.405,"""Echo"" Buoy"
7196,2014,7,15.0,7.0,37.973333,-122.436667,Point San Pablo
7197,2014,7,16.0,7.0,37.916667,-122.446667,"""Charlie"" Buoy"
7198,2014,7,17.0,6.9,37.878333,-122.421667,Raccoon Strait
7199,2014,7,18.0,7.3,37.846667,-122.421667,Point Blunt
7200,2014,7,20.0,7.2,37.82,-122.393333,Blossom Rock
7201,2014,7,21.0,7.0,37.788333,-122.358333,Bay Bridge
7202,2014,7,22.0,7.0,37.765,-122.358333,Potrero Point
7203,2014,7,23.0,6.95,37.728333,-122.336667,Hunter's Point
7204,2014,7,24.0,6.7,37.698333,-122.338333,Candlestick Point
7205,2014,7,25.0,6.5,37.67,-122.325,Oyster Point
7206,2014,7,26.0,6.55,37.636667,-122.313333,San Bruno Shoal
7207,2014,7,27.0,6.45,37.618333,-122.291667,San Francisco Airport
7208,2014,7,28.0,6.45,37.601667,-122.27,N. of San Mateo Bridge
7209,2014,7,29.0,6.35,37.58,-122.245,S. of San Mateo Bridge
7210,2014,7,29.5,6.6,37.568333,-122.218333,Steinberger Slough
7211,2014,7,30.0,6.35,37.555,-122.19,Redwood Creek
7212,2014,7,31.0,6.2,37.528333,-122.158333,Coyote Hills
7213,2014,7,32.0,6.2,37.518333,-122.133333,Ravenswood Point
7214,2014,7,33.0,6.15,37.508333,-122.121667,Dumbarton Bridge
7215,2014,7,34.0,5.95,37.495,-122.098333,Newark Slough
7216,2014,7,35.0,6.1,37.48,-122.078333,Mowry Slough
7217,2014,7,36.0,6.0,37.471667,-122.066667,Calaveras Point
7218,2014,7,649.0,8.1,38.06,-121.8,Sacramento River
7219,2014,7,657.0,7.4,38.151667,-121.688333,Rio Vista
7220,2014,8,2.0,8.1,38.063333,-121.851667,Chain Island
7221,2014,8,3.0,8.0,38.051667,-121.88,Pittsburg
7222,2014,8,5.0,8.0,38.06,-121.98,Middle Ground
7223,2014,8,6.0,7.8,38.065,-122.035,Roe Island
7224,2014,8,7.0,7.8,38.048333,-122.096667,Avon Pier
7225,2014,8,9.0,7.5,38.056667,-122.185,Benicia
7226,2014,8,10.0,7.4,38.06,-122.208333,Crockett
7227,2014,8,11.0,7.1,38.06,-122.266667,Mare Island
7228,2014,8,12.0,7.1,38.051667,-122.311667,Pinole Shoal
7229,2014,8,13.0,7.1,38.028333,-122.37,N. of Pinole Point
7230,2014,8,14.0,7.1,38.006667,-122.405,"""Echo"" Buoy"
7231,2014,8,15.0,7.0,37.973333,-122.436667,Point San Pablo
7232,2014,8,16.0,7.0,37.916667,-122.446667,"""Charlie"" Buoy"
7233,2014,8,17.0,6.9,37.878333,-122.421667,Raccoon Strait
7234,2014,8,18.0,7.15,37.846667,-122.421667,Point Blunt
7235,2014,8,20.0,6.95,37.82,-122.393333,Blossom Rock
7236,2014,8,21.0,6.9,37.788333,-122.358333,Bay Bridge
7237,2014,8,22.0,6.65,37.765,-122.358333,Potrero Point
7238,2014,8,23.0,6.4,37.728333,-122.336667,Hunter's Point
7239,2014,8,24.0,6.3,37.698333,-122.338333,Candlestick Point
7240,2014,8,25.0,6.3,37.67,-122.325,Oyster Point
7241,2014,8,26.0,6.2,37.636667,-122.313333,San Bruno Shoal
7242,2014,8,27.0,6.25,37.618333,-122.291667,San Francisco Airport
7243,2014,8,28.0,6.2,37.601667,-122.27,N. of San Mateo Bridge
7244,2014,8,29.0,6.15,37.58,-122.245,S. of San Mateo Bridge
7245,2014,8,29.5,6.3,37.568333,-122.218333,Steinberger Slough
7246,2014,8,30.0,6.3,37.555,-122.19,Redwood Creek
7247,2014,8,31.0,6.2,37.528333,-122.158333,Coyote Hills
7248,2014,8,32.0,6.2,37.518333,-122.133333,Ravenswood Point
7249,2014,8,33.0,6.05,37.508333,-122.121667,Dumbarton Bridge
7250,2014,8,34.0,5.45,37.495,-122.098333,Newark Slough
7251,2014,8,35.0,6.2,37.48,-122.078333,Mowry Slough
7252,2014,8,36.0,6.0,37.471667,-122.066667,Calaveras Point
7253,2014,8,649.0,8.2,38.06,-121.8,Sacramento River
7254,2014,8,657.0,7.6,38.151667,-121.688333,Rio Vista
7255,2014,9,2.0,8.5,38.063333,-121.851667,Chain Island
7256,2014,9,3.0,8.2,38.051667,-121.88,Pittsburg
7257,2014,9,5.0,8.1,38.06,-121.98,Middle Ground
7258,2014,9,6.0,8.0,38.065,-122.035,Roe Island
7259,2014,9,7.0,7.7,38.048333,-122.096667,Avon Pier
7260,2014,9,9.0,7.5,38.056667,-122.185,Benicia
7261,2014,9,10.0,7.2,38.06,-122.208333,Crockett
7262,2014,9,11.0,7.1,38.06,-122.266667,Mare Island
7263,2014,9,12.0,7.1,38.051667,-122.311667,Pinole Shoal
7264,2014,9,13.0,7.3,38.028333,-122.37,N. of Pinole Point
7265,2014,9,14.0,7.1,38.006667,-122.405,"""Echo"" Buoy"
7266,2014,9,15.0,7.0,37.973333,-122.436667,Point San Pablo
7267,2014,9,16.0,7.5,37.916667,-122.446667,"""Charlie"" Buoy"
7268,2014,9,17.0,7.4,37.878333,-122.421667,Raccoon Strait
7269,2014,9,18.0,7.35,37.846667,-122.421667,Point Blunt
7270,2014,9,20.0,7.15,37.82,-122.393333,Blossom Rock
7271,2014,9,21.0,7.35,37.788333,-122.358333,Bay Bridge
7272,2014,9,22.0,7.15,37.765,-122.358333,Potrero Point
7273,2014,9,23.0,7.2,37.728333,-122.336667,Hunter's Point
7274,2014,9,24.0,6.95,37.698333,-122.338333,Candlestick Point
7275,2014,9,25.0,6.75,37.67,-122.325,Oyster Point
7276,2014,9,26.0,6.7,37.636667,-122.313333,San Bruno Shoal
7277,2014,9,27.0,6.55,37.618333,-122.291667,San Francisco Airport
7278,2014,9,28.0,6.55,37.601667,-122.27,N. of San Mateo Bridge
7279,2014,9,29.0,6.4,37.58,-122.245,S. of San Mateo Bridge
7280,2014,9,29.5,6.6,37.568333,-122.218333,Steinberger Slough
7281,2014,9,30.0,6.5,37.555,-122.19,Redwood Creek
7282,2014,9,31.0,6.5,37.528333,-122.158333,Coyote Hills
7283,2014,9,32.0,6.65,37.518333,-122.133333,Ravenswood Point
7284,2014,9,33.0,6.5,37.508333,-122.121667,Dumbarton Bridge
7285,2014,9,34.0,6.45,37.495,-122.098333,Newark Slough
7286,2014,9,35.0,6.3,37.48,-122.078333,Mowry Slough
7287,2014,9,36.0,6.05,37.471667,-122.066667,Calaveras Point
7288,2014,9,649.0,8.4,38.06,-121.8,Sacramento River
7289,2014,9,657.0,7.8,38.151667,-121.688333,Rio Vista
7290,2014,10,2.0,8.3,38.063333,-121.851667,Chain Island
7291,2014,10,3.0,8.0,38.051667,-121.88,Pittsburg
7292,2014,10,5.0,7.9,38.06,-121.98,Middle Ground
7293,2014,10,6.0,7.9,38.065,-122.035,Roe Island
7294,2014,10,7.0,7.5,38.048333,-122.096667,Avon Pier
7295,2014,10,9.0,7.3,38.056667,-122.185,Benicia
7296,2014,10,10.0,7.1,38.06,-122.208333,Crockett
7297,2014,10,11.0,7.2,38.06,-122.266667,Mare Island
7298,2014,10,12.0,7.2,38.051667,-122.311667,Pinole Shoal
7299,2014,10,13.0,7.4,38.028333,-122.37,N. of Pinole Point
7300,2014,10,14.0,7.1,38.006667,-122.405,"""Echo"" Buoy"
7301,2014,10,15.0,7.2,37.973333,-122.436667,Point San Pablo
7302,2014,10,16.0,6.9,37.916667,-122.446667,"""Charlie"" Buoy"
7303,2014,10,17.0,7.0,37.878333,-122.421667,Raccoon Strait
7304,2014,10,18.0,6.9,37.846667,-122.421667,Point Blunt
7305,2014,10,20.0,6.9,37.82,-122.393333,Blossom Rock
7306,2014,10,21.0,6.9,37.788333,-122.358333,Bay Bridge
7307,2014,10,22.0,6.8,37.765,-122.358333,Potrero Point
7308,2014,10,23.0,6.7,37.728333,-122.336667,Hunter's Point
7309,2014,10,24.0,6.6,37.698333,-122.338333,Candlestick Point
7310,2014,10,25.0,6.5,37.67,-122.325,Oyster Point
7311,2014,10,26.0,6.5,37.636667,-122.313333,San Bruno Shoal
7312,2014,10,27.0,6.6,37.618333,-122.291667,San Francisco Airport
7313,2014,10,28.0,6.6,37.601667,-122.27,N. of San Mateo Bridge
7314,2014,10,29.0,6.5,37.58,-122.245,S. of San Mateo Bridge
7315,2014,10,30.0,6.3,37.555,-122.19,Redwood Creek
7316,2014,10,31.0,6.3,37.528333,-122.158333,Coyote Hills
7317,2014,10,32.0,6.4,37.518333,-122.133333,Ravenswood Point
7318,2014,10,33.0,6.4,37.508333,-122.121667,Dumbarton Bridge
7319,2014,10,34.0,6.4,37.495,-122.098333,Newark Slough
7320,2014,10,35.0,6.4,37.48,-122.078333,Mowry Slough
7321,2014,10,36.0,6.4,37.471667,-122.066667,Calaveras Point
7322,2014,10,649.0,8.1,38.06,-121.8,Sacramento River
7323,2014,10,653.0,8.2,38.105,121.72,Mid-Decker Island
7324,2014,10,657.0,7.8,38.151667,-121.688333,Rio Vista
7325,2014,11,2.0,8.3,38.063333,-121.851667,Chain Island
7326,2014,11,3.0,8.5,38.051667,-121.88,Pittsburg
7327,2014,11,5.0,8.3,38.06,-121.98,Middle Ground
7328,2014,11,6.0,8.5,38.065,-122.035,Roe Island
7329,2014,11,7.0,8.0,38.048333,-122.096667,Avon Pier
7330,2014,11,9.0,7.8,38.056667,-122.185,Benicia
7331,2014,11,10.0,7.9,38.06,-122.208333,Crockett
7332,2014,11,11.0,7.7,38.06,-122.266667,Mare Island
7333,2014,11,12.0,7.7,38.051667,-122.311667,Pinole Shoal
7334,2014,11,13.0,7.5,38.028333,-122.37,N. of Pinole Point
7335,2014,11,14.0,7.5,38.006667,-122.405,"""Echo"" Buoy"
7336,2014,11,15.0,7.4,37.973333,-122.436667,Point San Pablo
7337,2014,11,16.0,7.0,37.916667,-122.446667,"""Charlie"" Buoy"
7338,2014,11,17.0,7.1,37.878333,-122.421667,Raccoon Strait
7339,2014,11,18.0,7.05,37.846667,-122.421667,Point Blunt
7340,2014,11,20.0,6.95,37.82,-122.393333,Blossom Rock
7341,2014,11,21.0,6.95,37.788333,-122.358333,Bay Bridge
7342,2014,11,22.0,6.95,37.765,-122.358333,Potrero Point
7343,2014,11,23.0,6.8,37.728333,-122.336667,Hunter's Point
7344,2014,11,24.0,6.75,37.698333,-122.338333,Candlestick Point
7345,2014,11,25.0,6.8,37.67,-122.325,Oyster Point
7346,2014,11,26.0,6.8,37.636667,-122.313333,San Bruno Shoal
7347,2014,11,27.0,6.95,37.618333,-122.291667,San Francisco Airport
7348,2014,11,28.0,6.85,37.601667,-122.27,N. of San Mateo Bridge
7349,2014,11,29.0,6.75,37.58,-122.245,S. of San Mateo Bridge
7350,2014,11,29.5,6.6,37.568333,-122.218333,Steinberger Slough
7351,2014,11,30.0,6.5,37.555,-122.19,Redwood Creek
7352,2014,11,31.0,6.6,37.528333,-122.158333,Coyote Hills
7353,2014,11,32.0,6.65,37.518333,-122.133333,Ravenswood Point
7354,2014,11,33.0,6.7,37.508333,-122.121667,Dumbarton Bridge
7355,2014,11,34.0,6.85,37.495,-122.098333,Newark Slough
7356,2014,11,35.0,6.85,37.48,-122.078333,Mowry Slough
7357,2014,11,36.0,6.9,37.471667,-122.066667,Calaveras Point
7358,2014,11,649.0,8.4,38.06,-121.8,Sacramento River
7359,2014,11,653.0,8.6,38.105,121.72,Mid-Decker Island
7360,2014,11,657.0,8.5,38.151667,-121.688333,Rio Vista
7361,2014,12,2.0,8.0,38.063333,-121.851667,Chain Island
7362,2014,12,3.0,8.2,38.051667,-121.88,Pittsburg
7363,2014,12,5.0,8.3,38.06,-121.98,Middle Ground
7364,2014,12,6.0,8.3,38.065,-122.035,Roe Island
7365,2014,12,7.0,8.2,38.048333,-122.096667,Avon Pier
7366,2014,12,9.0,8.0,38.056667,-122.185,Benicia
7367,2014,12,10.0,7.9,38.06,-122.208333,Crockett
7368,2014,12,11.0,7.9,38.06,-122.266667,Mare Island
7369,2014,12,12.0,7.8,38.051667,-122.311667,Pinole Shoal
7370,2014,12,13.0,7.7,38.028333,-122.37,N. of Pinole Point
7371,2014,12,14.0,7.6,38.006667,-122.405,"""Echo"" Buoy"
7372,2014,12,15.0,7.6,37.973333,-122.436667,Point San Pablo
7373,2014,12,16.0,7.5,37.916667,-122.446667,"""Charlie"" Buoy"
7374,2014,12,17.0,7.4,37.878333,-122.421667,Raccoon Strait
7375,2014,12,18.0,7.4,37.846667,-122.421667,Point Blunt
7376,2014,12,20.0,7.4,37.82,-122.393333,Blossom Rock
7377,2014,12,21.0,7.3,37.788333,-122.358333,Bay Bridge
7378,2014,12,22.0,7.4,37.765,-122.358333,Potrero Point
7379,2014,12,24.0,7.2,37.698333,-122.338333,Candlestick Point
7380,2014,12,27.0,7.2,37.618333,-122.291667,San Francisco Airport
7381,2014,12,30.0,6.9,37.555,-122.19,Redwood Creek
7382,2014,12,32.0,6.9,37.518333,-122.133333,Ravenswood Point
7383,2014,12,34.0,6.7,37.495,-122.098333,Newark Slough
7384,2014,12,35.0,6.8,37.48,-122.078333,Mowry Slough
7385,2014,12,36.0,6.7,37.471667,-122.066667,Calaveras Point
7386,2014,12,649.0,7.7,38.06,-121.8,Sacramento River
7387,2014,12,653.0,7.2,38.105,121.72,Mid-Decker Island
7388,2014,12,657.0,7.3,38.151667,-121.688333,Rio Vista
7389,2015,1,2.0,9.1,38.063333,-121.851667,Chain Island
7390,2015,1,3.0,9.1,38.051667,-121.88,Pittsburg
7391,2015,1,5.0,9.0,38.06,-121.98,Middle Ground
7392,2015,1,6.0,9.0,38.065,-122.035,Roe Island
7393,2015,1,7.0,8.8,38.048333,-122.096667,Avon Pier
7394,2015,1,9.0,8.7,38.056667,-122.185,Benicia
7395,2015,1,10.0,8.6,38.06,-122.208333,Crockett
7396,2015,1,11.0,8.4,38.06,-122.266667,Mare Island
7397,2015,1,12.0,8.3,38.051667,-122.311667,Pinole Shoal
7398,2015,1,13.0,8.2,38.028333,-122.37,N. of Pinole Point
7399,2015,1,14.0,8.2,38.006667,-122.405,"""Echo"" Buoy"
7400,2015,1,15.0,8.2,37.973333,-122.436667,Point San Pablo
7401,2015,1,16.0,8.0,37.916667,-122.446667,"""Charlie"" Buoy"
7402,2015,1,17.0,7.8,37.878333,-122.421667,Raccoon Strait
7403,2015,1,18.0,7.9,37.846667,-122.421667,Point Blunt
7404,2015,1,20.0,8.05,37.82,-122.393333,Blossom Rock
7405,2015,1,21.0,7.95,37.788333,-122.358333,Bay Bridge
7406,2015,1,22.0,8.0,37.765,-122.358333,Potrero Point
7407,2015,1,23.0,7.8,37.728333,-122.336667,Hunter's Point
7408,2015,1,24.0,7.85,37.698333,-122.338333,Candlestick Point
7409,2015,1,25.0,7.9,37.67,-122.325,Oyster Point
7410,2015,1,26.0,8.05,37.636667,-122.313333,San Bruno Shoal
7411,2015,1,27.0,8.1,37.618333,-122.291667,San Francisco Airport
7412,2015,1,28.0,7.95,37.601667,-122.27,N. of San Mateo Bridge
7413,2015,1,29.0,7.95,37.58,-122.245,S. of San Mateo Bridge
7414,2015,1,29.5,8.0,37.568333,-122.218333,Steinberger Slough
7415,2015,1,30.0,8.0,37.555,-122.19,Redwood Creek
7416,2015,1,31.0,7.9,37.528333,-122.158333,Coyote Hills
7417,2015,1,32.0,8.0,37.518333,-122.133333,Ravenswood Point
7418,2015,1,33.0,8.0,37.508333,-122.121667,Dumbarton Bridge
7419,2015,1,34.0,8.1,37.495,-122.098333,Newark Slough
7420,2015,1,35.0,8.1,37.48,-122.078333,Mowry Slough
7421,2015,1,36.0,8.0,37.471667,-122.066667,Calaveras Point
7422,2015,1,649.0,9.1,38.06,-121.8,Sacramento River
7423,2015,1,657.0,9.0,38.151667,-121.688333,Rio Vista
7424,2015,2,2.0,8.5,38.063333,-121.851667,Chain Island
7425,2015,2,3.0,8.7,38.051667,-121.88,Pittsburg
7426,2015,2,5.0,8.7,38.06,-121.98,Middle Ground
7427,2015,2,6.0,8.7,38.065,-122.035,Roe Island
7428,2015,2,7.0,8.3,38.048333,-122.096667,Avon Pier
7429,2015,2,9.0,8.5,38.056667,-122.185,Benicia
